ind1,ind2,SRI.observed,year,dyad
ind83,ind55,0.077380952,2013,ind55_ind83
ind84,ind55,0,2013,ind55_ind84
ind85,ind55,0.014545455,2013,ind55_ind85
ind86,ind55,0.046783626,2013,ind55_ind86
ind87,ind55,0,2013,ind55_ind87
ind88,ind55,0,2013,ind55_ind88
ind89,ind55,0.015936255,2013,ind55_ind89
ind90,ind55,0.018779343,2013,ind55_ind90
ind92,ind55,0.219858156,2013,ind55_ind92
ind93,ind55,0.0625,2013,ind55_ind93
ind94,ind55,0,2013,ind55_ind94
ind95,ind55,0,2013,ind55_ind95
ind98,ind55,0.19391635,2013,ind55_ind98
ind100,ind55,0.096153846,2013,ind100_ind55
ind101,ind55,0.045714286,2013,ind101_ind55
ind103,ind55,0.023668639,2013,ind103_ind55
ind104,ind55,0,2013,ind104_ind55
ind105,ind55,0,2013,ind105_ind55
ind107,ind55,0,2013,ind107_ind55
ind2,ind103,0,2013,ind103_ind2
ind3,ind103,0,2013,ind103_ind3
ind4,ind103,0,2013,ind103_ind4
ind6,ind103,0,2013,ind103_ind6
ind7,ind103,0,2013,ind103_ind7
ind10,ind103,0,2013,ind10_ind103
ind11,ind103,0.026666667,2013,ind103_ind11
ind12,ind103,0,2013,ind103_ind12
ind13,ind103,0.001319261,2013,ind103_ind13
ind14,ind103,0.001474926,2013,ind103_ind14
ind15,ind103,0.027439024,2013,ind103_ind15
ind16,ind103,0,2013,ind103_ind16
ind17,ind103,0,2013,ind103_ind17
ind18,ind103,0,2013,ind103_ind18
ind20,ind103,0,2013,ind103_ind20
ind21,ind103,0,2013,ind103_ind21
ind22,ind103,0,2013,ind103_ind22
ind23,ind103,0,2013,ind103_ind23
ind24,ind103,0,2013,ind103_ind24
ind25,ind103,0.000968054,2013,ind103_ind25
ind27,ind103,0,2013,ind103_ind27
ind28,ind103,0.004454343,2013,ind103_ind28
ind29,ind103,0.002364066,2013,ind103_ind29
ind30,ind103,0.112244898,2013,ind103_ind30
ind31,ind103,0,2013,ind103_ind31
ind32,ind103,0,2013,ind103_ind32
ind33,ind103,0,2013,ind103_ind33
ind36,ind103,0,2013,ind103_ind36
ind37,ind103,0.002358491,2013,ind103_ind37
ind39,ind103,0.039179104,2013,ind103_ind39
ind40,ind103,0.003139717,2013,ind103_ind40
ind41,ind103,0.070588235,2013,ind103_ind41
ind42,ind103,0,2013,ind103_ind42
ind43,ind103,0,2013,ind103_ind43
ind44,ind103,0,2013,ind103_ind44
ind45,ind103,0.001278772,2013,ind103_ind45
ind46,ind103,0,2013,ind103_ind46
ind47,ind103,0.079497908,2013,ind103_ind47
ind48,ind103,0.032624113,2013,ind103_ind48
ind49,ind103,0.064935065,2013,ind103_ind49
ind50,ind103,0.000988142,2013,ind103_ind50
ind51,ind103,0,2013,ind103_ind51
ind52,ind103,0,2013,ind103_ind52
ind53,ind103,0,2013,ind103_ind53
ind56,ind103,0.04109589,2013,ind103_ind56
ind58,ind103,0.078431373,2013,ind103_ind58
ind59,ind103,0.210526316,2013,ind103_ind59
ind60,ind103,0.053613054,2013,ind103_ind60
ind61,ind103,0,2013,ind103_ind61
ind64,ind103,0,2013,ind103_ind64
ind65,ind103,0,2013,ind103_ind65
ind66,ind103,0.059590317,2013,ind103_ind66
ind68,ind103,0.051612903,2013,ind103_ind68
ind69,ind103,0.030769231,2013,ind103_ind69
ind70,ind103,0,2013,ind103_ind70
ind72,ind103,0,2013,ind103_ind72
ind74,ind103,0,2013,ind103_ind74
ind75,ind103,0.09375,2013,ind103_ind75
ind76,ind103,0,2013,ind103_ind76
ind78,ind103,0.001879699,2013,ind103_ind78
ind79,ind103,0.105960265,2013,ind103_ind79
ind80,ind103,0,2013,ind103_ind80
ind81,ind103,0.044052863,2013,ind103_ind81
ind83,ind103,0.25,2013,ind103_ind83
ind84,ind103,0,2013,ind103_ind84
ind85,ind103,0,2013,ind103_ind85
ind86,ind103,0.14893617,2013,ind103_ind86
ind87,ind103,0,2013,ind103_ind87
ind88,ind103,0,2013,ind103_ind88
ind89,ind103,0,2013,ind103_ind89
ind90,ind103,0,2013,ind103_ind90
ind92,ind103,0.079051383,2013,ind103_ind92
ind93,ind103,0.025,2013,ind103_ind93
ind94,ind103,0,2013,ind103_ind94
ind95,ind103,0,2013,ind103_ind95
ind98,ind103,0,2013,ind103_ind98
ind100,ind103,0.121428571,2013,ind100_ind103
ind101,ind103,0.018181818,2013,ind101_ind103
ind104,ind103,0,2013,ind103_ind104
ind105,ind103,0,2013,ind103_ind105
ind107,ind103,0,2013,ind103_ind107
ind2,ind92,0.011574074,2013,ind2_ind92
ind3,ind92,0,2013,ind3_ind92
ind4,ind92,0,2013,ind4_ind92
ind6,ind92,0.006389776,2013,ind6_ind92
ind7,ind92,0.008743169,2013,ind7_ind92
ind10,ind92,0,2013,ind10_ind92
ind11,ind92,0.037656904,2013,ind11_ind92
ind12,ind92,0,2013,ind12_ind92
ind13,ind92,0.003236246,2013,ind13_ind92
ind14,ind92,0.008303677,2013,ind14_ind92
ind15,ind92,0.21822542,2013,ind15_ind92
ind16,ind92,0.004918033,2013,ind16_ind92
ind17,ind92,0.010358566,2013,ind17_ind92
ind18,ind92,0,2013,ind18_ind92
ind20,ind92,0,2013,ind20_ind92
ind21,ind92,0,2013,ind21_ind92
ind22,ind92,0,2013,ind22_ind92
ind23,ind92,0.007187781,2013,ind23_ind92
ind24,ind92,0.004180602,2013,ind24_ind92
ind25,ind92,0,2013,ind25_ind92
ind27,ind92,0.004051864,2013,ind27_ind92
ind28,ind92,0.004681648,2013,ind28_ind92
ind29,ind92,0.013930348,2013,ind29_ind92
ind30,ind92,0.389285714,2013,ind30_ind92
ind31,ind92,0,2013,ind31_ind92
ind32,ind92,0,2013,ind32_ind92
ind33,ind92,0.254180602,2013,ind33_ind92
ind36,ind92,0,2013,ind36_ind92
ind37,ind92,0.003933137,2013,ind37_ind92
ind39,ind92,0.078518519,2013,ind39_ind92
ind40,ind92,0.011235955,2013,ind40_ind92
ind41,ind92,0.286057692,2013,ind41_ind92
ind42,ind92,0.003157895,2013,ind42_ind92
ind43,ind92,0.017400205,2013,ind43_ind92
ind44,ind92,0.015166835,2013,ind44_ind92
ind45,ind92,0.025806452,2013,ind45_ind92
ind46,ind92,0,2013,ind46_ind92
ind47,ind92,0.160472973,2013,ind47_ind92
ind48,ind92,0.060141509,2013,ind48_ind92
ind49,ind92,0.209386282,2013,ind49_ind92
ind50,ind92,0,2013,ind50_ind92
ind51,ind92,0.063253012,2013,ind51_ind92
ind52,ind92,0,2013,ind52_ind92
ind53,ind92,0,2013,ind53_ind92
ind56,ind92,0.205223881,2013,ind56_ind92
ind58,ind92,0.217391304,2013,ind58_ind92
ind59,ind92,0.108527132,2013,ind59_ind92
ind60,ind92,0.216796875,2013,ind60_ind92
ind61,ind92,0.004672897,2013,ind61_ind92
ind64,ind92,0,2013,ind64_ind92
ind65,ind92,0,2013,ind65_ind92
ind66,ind92,0.187800963,2013,ind66_ind92
ind68,ind92,0.210144928,2013,ind68_ind92
ind69,ind92,0.028103044,2013,ind69_ind92
ind70,ind92,0,2013,ind70_ind92
ind72,ind92,0,2013,ind72_ind92
ind74,ind92,0,2013,ind74_ind92
ind75,ind92,0.187022901,2013,ind75_ind92
ind76,ind92,0,2013,ind76_ind92
ind78,ind92,0.00732899,2013,ind78_ind92
ind79,ind92,0.215827338,2013,ind79_ind92
ind80,ind92,0.174603175,2013,ind80_ind92
ind81,ind92,0.291139241,2013,ind81_ind92
ind83,ind92,0.084942085,2013,ind83_ind92
ind84,ind92,0,2013,ind84_ind92
ind85,ind92,0,2013,ind85_ind92
ind86,ind92,0.134146341,2013,ind86_ind92
ind87,ind92,0,2013,ind87_ind92
ind88,ind92,0,2013,ind88_ind92
ind89,ind92,0,2013,ind89_ind92
ind90,ind92,0,2013,ind90_ind92
ind93,ind92,0.1,2013,ind92_ind93
ind94,ind92,0,2013,ind92_ind94
ind95,ind92,0,2013,ind92_ind95
ind98,ind92,0.203488372,2013,ind92_ind98
ind100,ind92,0.214814815,2013,ind100_ind92
ind101,ind92,0.092664093,2013,ind101_ind92
ind104,ind92,0,2013,ind104_ind92
ind105,ind92,0,2013,ind105_ind92
ind107,ind92,0,2013,ind107_ind92
ind2,ind24,0.015306122,2013,ind2_ind24
ind3,ind24,0.014953271,2013,ind24_ind3
ind4,ind24,0.060408163,2013,ind24_ind4
ind6,ind24,0.022900763,2013,ind24_ind6
ind7,ind24,0.194029851,2013,ind24_ind7
ind10,ind24,0.174248927,2013,ind10_ind24
ind11,ind24,0.011066398,2013,ind11_ind24
ind12,ind24,0.212374582,2013,ind12_ind24
ind13,ind24,0.267468069,2013,ind13_ind24
ind14,ind24,0.239013107,2013,ind14_ind24
ind15,ind24,0.032653061,2013,ind15_ind24
ind16,ind24,0.191304348,2013,ind16_ind24
ind17,ind24,0.340172071,2013,ind17_ind24
ind18,ind24,0.253731343,2013,ind18_ind24
ind20,ind24,0.057983193,2013,ind20_ind24
ind21,ind24,0.241406875,2013,ind21_ind24
ind22,ind24,0.0589701,2013,ind22_ind24
ind23,ind24,0.349137931,2013,ind23_ind24
ind25,ind24,0.508070715,2013,ind24_ind25
ind27,ind24,0.298633702,2013,ind24_ind27
ind28,ind24,0.194516971,2013,ind24_ind28
ind29,ind24,0.16765286,2013,ind24_ind29
ind30,ind24,0.007029877,2013,ind24_ind30
ind31,ind24,0.281373844,2013,ind24_ind31
ind32,ind24,0.006128703,2013,ind24_ind32
ind33,ind24,0.017070979,2013,ind24_ind33
ind36,ind24,0.086029992,2013,ind24_ind36
ind37,ind24,0.310243183,2013,ind24_ind37
ind39,ind24,0.158346334,2013,ind24_ind39
ind40,ind24,0.146305779,2013,ind24_ind40
ind41,ind24,0.063374486,2013,ind24_ind41
ind42,ind24,0.28474831,2013,ind24_ind42
ind43,ind24,0.213444213,2013,ind24_ind43
ind44,ind24,0.211975224,2013,ind24_ind44
ind45,ind24,0.226523297,2013,ind24_ind45
ind46,ind24,0.058161351,2013,ind24_ind46
ind47,ind24,0.116782676,2013,ind24_ind47
ind48,ind24,0.190510424,2013,ind24_ind48
ind49,ind24,0,2013,ind24_ind49
ind50,ind24,0.276134122,2013,ind24_ind50
ind51,ind24,0.03255814,2013,ind24_ind51
ind52,ind24,0.124494745,2013,ind24_ind52
ind53,ind24,0.314324508,2013,ind24_ind53
ind56,ind24,0.002785515,2013,ind24_ind56
ind58,ind24,0.003673095,2013,ind24_ind58
ind59,ind24,0,2013,ind24_ind59
ind60,ind24,0.075604053,2013,ind24_ind60
ind61,ind24,0.192176871,2013,ind24_ind61
ind64,ind24,0.062678063,2013,ind24_ind64
ind65,ind24,0.028495102,2013,ind24_ind65
ind66,ind24,0.11218425,2013,ind24_ind66
ind68,ind24,0.010185185,2013,ind24_ind68
ind69,ind24,0.005042017,2013,ind24_ind69
ind70,ind24,0.004625347,2013,ind24_ind70
ind72,ind24,0.141756549,2013,ind24_ind72
ind74,ind24,0.137453875,2013,ind24_ind74
ind75,ind24,0,2013,ind24_ind75
ind76,ind24,0.139105058,2013,ind24_ind76
ind78,ind24,0.297332466,2013,ind24_ind78
ind79,ind24,0.001829826,2013,ind24_ind79
ind80,ind24,0,2013,ind24_ind80
ind81,ind24,0.015693112,2013,ind24_ind81
ind83,ind24,0.009727626,2013,ind24_ind83
ind84,ind24,0.062124248,2013,ind24_ind84
ind85,ind24,0.043158861,2013,ind24_ind85
ind86,ind24,0.004849661,2013,ind24_ind86
ind87,ind24,0.107536765,2013,ind24_ind87
ind88,ind24,0.244507442,2013,ind24_ind88
ind89,ind24,0.005424955,2013,ind24_ind89
ind90,ind24,0.008450704,2013,ind24_ind90
ind93,ind24,0,2013,ind24_ind93
ind94,ind24,0.106778087,2013,ind24_ind94
ind95,ind24,0.018108652,2013,ind24_ind95
ind98,ind24,0.048343778,2013,ind24_ind98
ind100,ind24,0.005560704,2013,ind100_ind24
ind101,ind24,0.003861004,2013,ind101_ind24
ind104,ind24,0.111645813,2013,ind104_ind24
ind105,ind24,0.110162254,2013,ind105_ind24
ind107,ind24,0.003846154,2013,ind107_ind24
ind2,ind14,0.015662651,2013,ind14_ind2
ind3,ind14,0.004098361,2013,ind14_ind3
ind4,ind14,0.067567568,2013,ind14_ind4
ind6,ind14,0.034433286,2013,ind14_ind6
ind7,ind14,0.16069869,2013,ind14_ind7
ind10,ind14,0.086538462,2013,ind10_ind14
ind11,ind14,0.001531394,2013,ind11_ind14
ind12,ind14,0.122574055,2013,ind12_ind14
ind13,ind14,0.345417925,2013,ind13_ind14
ind15,ind14,0.041002278,2013,ind14_ind15
ind16,ind14,0.107608696,2013,ind14_ind16
ind17,ind14,0.223684211,2013,ind14_ind17
ind18,ind14,0.151493081,2013,ind14_ind18
ind20,ind14,0.042479908,2013,ind14_ind20
ind21,ind14,0.178431373,2013,ind14_ind21
ind22,ind14,0.05359179,2013,ind14_ind22
ind23,ind14,0.198587127,2013,ind14_ind23
ind25,ind14,0.214016579,2013,ind14_ind25
ind27,ind14,0.187725632,2013,ind14_ind27
ind28,ind14,0.15546875,2013,ind14_ind28
ind29,ind14,0.127373418,2013,ind14_ind29
ind30,ind14,0.017925736,2013,ind14_ind30
ind31,ind14,0.206529992,2013,ind14_ind31
ind32,ind14,0,2013,ind14_ind32
ind33,ind14,0,2013,ind14_ind33
ind36,ind14,0.152980877,2013,ind14_ind36
ind37,ind14,0.209322034,2013,ind14_ind37
ind39,ind14,0.123885035,2013,ind14_ind39
ind40,ind14,0.126969416,2013,ind14_ind40
ind41,ind14,0.020607375,2013,ind14_ind41
ind42,ind14,0.162532079,2013,ind14_ind42
ind43,ind14,0.164725458,2013,ind14_ind43
ind44,ind14,0.175979983,2013,ind14_ind44
ind45,ind14,0.151566469,2013,ind14_ind45
ind46,ind14,0.03187251,2013,ind14_ind46
ind47,ind14,0.081107814,2013,ind14_ind47
ind48,ind14,0.125970664,2013,ind14_ind48
ind49,ind14,0,2013,ind14_ind49
ind50,ind14,0.203633611,2013,ind14_ind50
ind51,ind14,0.013351135,2013,ind14_ind51
ind52,ind14,0.105207226,2013,ind14_ind52
ind53,ind14,0.21829362,2013,ind14_ind53
ind56,ind14,0.0110957,2013,ind14_ind56
ind58,ind14,0.008152174,2013,ind14_ind58
ind59,ind14,0.010218978,2013,ind14_ind59
ind60,ind14,0.042553191,2013,ind14_ind60
ind61,ind14,0.112169312,2013,ind14_ind61
ind64,ind14,0.054945055,2013,ind14_ind64
ind65,ind14,0.036082474,2013,ind14_ind65
ind66,ind14,0.090390105,2013,ind14_ind66
ind68,ind14,0.015089163,2013,ind14_ind68
ind69,ind14,0.01076555,2013,ind14_ind69
ind70,ind14,0.01659751,2013,ind14_ind70
ind72,ind14,0.135542169,2013,ind14_ind72
ind74,ind14,0.082208589,2013,ind14_ind74
ind75,ind14,0,2013,ind14_ind75
ind76,ind14,0.064935065,2013,ind14_ind76
ind78,ind14,0.215236686,2013,ind14_ind78
ind79,ind14,0.002695418,2013,ind14_ind79
ind80,ind14,0,2013,ind14_ind80
ind81,ind14,0.021329987,2013,ind14_ind81
ind83,ind14,0,2013,ind14_ind83
ind84,ind14,0.047267356,2013,ind14_ind84
ind85,ind14,0.024804178,2013,ind14_ind85
ind86,ind14,0.010324484,2013,ind14_ind86
ind87,ind14,0.12516469,2013,ind14_ind87
ind88,ind14,0.243362832,2013,ind14_ind88
ind89,ind14,0.003957784,2013,ind14_ind89
ind90,ind14,0.012605042,2013,ind14_ind90
ind93,ind14,0,2013,ind14_ind93
ind94,ind14,0.087968952,2013,ind14_ind94
ind95,ind14,0.012251149,2013,ind14_ind95
ind98,ind14,0.030150754,2013,ind14_ind98
ind100,ind14,0.012413793,2013,ind100_ind14
ind101,ind14,0,2013,ind101_ind14
ind104,ind14,0.060686016,2013,ind104_ind14
ind105,ind14,0.116470588,2013,ind105_ind14
ind107,ind14,0.014641288,2013,ind107_ind14
ind2,ind40,0.02685422,2013,ind2_ind40
ind3,ind40,0.020558003,2013,ind3_ind40
ind4,ind40,0.101941748,2013,ind4_ind40
ind6,ind40,0.010385757,2013,ind40_ind6
ind7,ind40,0.157091562,2013,ind40_ind7
ind10,ind40,0.036055143,2013,ind10_ind40
ind11,ind40,0.006557377,2013,ind11_ind40
ind12,ind40,0.038235294,2013,ind12_ind40
ind13,ind40,0.160250671,2013,ind13_ind40
ind15,ind40,0.008073818,2013,ind15_ind40
ind16,ind40,0.05609493,2013,ind16_ind40
ind17,ind40,0.201470588,2013,ind17_ind40
ind18,ind40,0.209576138,2013,ind18_ind40
ind20,ind40,0.093198992,2013,ind20_ind40
ind21,ind40,0.052536232,2013,ind21_ind40
ind22,ind40,0.074119077,2013,ind22_ind40
ind23,ind40,0.172712934,2013,ind23_ind40
ind25,ind40,0.132660418,2013,ind25_ind40
ind27,ind40,0.204954955,2013,ind27_ind40
ind28,ind40,0.148443735,2013,ind28_ind40
ind29,ind40,0.245503597,2013,ind29_ind40
ind30,ind40,0.012064343,2013,ind30_ind40
ind31,ind40,0.176157935,2013,ind31_ind40
ind32,ind40,0,2013,ind32_ind40
ind33,ind40,0,2013,ind33_ind40
ind36,ind40,0.136101499,2013,ind36_ind40
ind37,ind40,0.114056225,2013,ind37_ind40
ind39,ind40,0.110659898,2013,ind39_ind40
ind41,ind40,0.013498313,2013,ind40_ind41
ind42,ind40,0.076734694,2013,ind40_ind42
ind43,ind40,0.183637946,2013,ind40_ind43
ind44,ind40,0.1739503,2013,ind40_ind44
ind45,ind40,0.14088159,2013,ind40_ind45
ind46,ind40,0.12347561,2013,ind40_ind46
ind47,ind40,0.017391304,2013,ind40_ind47
ind48,ind40,0.068412162,2013,ind40_ind48
ind49,ind40,0.00286123,2013,ind40_ind49
ind50,ind40,0.213782302,2013,ind40_ind50
ind51,ind40,0.016973126,2013,ind40_ind51
ind52,ind40,0.239157373,2013,ind40_ind52
ind53,ind40,0.162528217,2013,ind40_ind53
ind56,ind40,0,2013,ind40_ind56
ind58,ind40,0.002857143,2013,ind40_ind58
ind59,ind40,0,2013,ind40_ind59
ind60,ind40,0.011247444,2013,ind40_ind60
ind61,ind40,0.048755187,2013,ind40_ind61
ind64,ind40,0.052023121,2013,ind40_ind64
ind65,ind40,0.121879589,2013,ind40_ind65
ind66,ind40,0.022181146,2013,ind40_ind66
ind68,ind40,0.00286533,2013,ind40_ind68
ind69,ind40,0.021573604,2013,ind40_ind69
ind70,ind40,0.016081871,2013,ind40_ind70
ind72,ind40,0.140020899,2013,ind40_ind72
ind74,ind40,0.0243309,2013,ind40_ind74
ind75,ind40,0,2013,ind40_ind75
ind76,ind40,0.002570694,2013,ind40_ind76
ind78,ind40,0.22179878,2013,ind40_ind78
ind79,ind40,0,2013,ind40_ind79
ind80,ind40,0.00761035,2013,ind40_ind80
ind81,ind40,0.002590674,2013,ind40_ind81
ind83,ind40,0.015698587,2013,ind40_ind83
ind84,ind40,0,2013,ind40_ind84
ind85,ind40,0.031855956,2013,ind40_ind85
ind86,ind40,0,2013,ind40_ind86
ind87,ind40,0.055771725,2013,ind40_ind87
ind88,ind40,0.116107931,2013,ind40_ind88
ind89,ind40,0.057184751,2013,ind40_ind89
ind90,ind40,0.057275542,2013,ind40_ind90
ind93,ind40,0.018092105,2013,ind40_ind93
ind94,ind40,0.017789072,2013,ind40_ind94
ind95,ind40,0.013050571,2013,ind40_ind95
ind98,ind40,0,2013,ind40_ind98
ind100,ind40,0,2013,ind100_ind40
ind101,ind40,0,2013,ind101_ind40
ind104,ind40,0.029649596,2013,ind104_ind40
ind105,ind40,0.070671378,2013,ind105_ind40
ind107,ind40,0.041467305,2013,ind107_ind40
ind2,ind27,0.049403748,2013,ind2_ind27
ind3,ind27,0.027422303,2013,ind27_ind3
ind4,ind27,0.085227273,2013,ind27_ind4
ind6,ind27,0.01369863,2013,ind27_ind6
ind7,ind27,0.188105118,2013,ind27_ind7
ind10,ind27,0.043801039,2013,ind10_ind27
ind11,ind27,0.006756757,2013,ind11_ind27
ind12,ind27,0.103857567,2013,ind12_ind27
ind13,ind27,0.219081272,2013,ind13_ind27
ind15,ind27,0.045746388,2013,ind15_ind27
ind16,ind27,0.08141321,2013,ind16_ind27
ind17,ind27,0.390161725,2013,ind17_ind27
ind18,ind27,0.327493261,2013,ind18_ind27
ind20,ind27,0.063114754,2013,ind20_ind27
ind21,ind27,0.118060436,2013,ind21_ind27
ind22,ind27,0.058017728,2013,ind22_ind27
ind23,ind27,0.255570118,2013,ind23_ind27
ind25,ind27,0.290322581,2013,ind25_ind27
ind28,ind27,0.215354587,2013,ind27_ind28
ind29,ind27,0.232336957,2013,ind27_ind29
ind30,ind27,0.005093379,2013,ind27_ind30
ind31,ind27,0.317788141,2013,ind27_ind31
ind32,ind27,0.005899705,2013,ind27_ind32
ind33,ind27,0.011235955,2013,ind27_ind33
ind36,ind27,0.18128655,2013,ind27_ind36
ind37,ind27,0.205843293,2013,ind27_ind37
ind39,ind27,0.186137072,2013,ind27_ind39
ind41,ind27,0.06314948,2013,ind27_ind41
ind42,ind27,0.122671805,2013,ind27_ind42
ind43,ind27,0.228708791,2013,ind27_ind43
ind44,ind27,0.304568528,2013,ind27_ind44
ind45,ind27,0.262815884,2013,ind27_ind45
ind46,ind27,0.05520362,2013,ind27_ind46
ind47,ind27,0.138248848,2013,ind27_ind47
ind48,ind27,0.221341024,2013,ind27_ind48
ind49,ind27,0,2013,ind27_ind49
ind50,ind27,0.333557951,2013,ind27_ind50
ind51,ind27,0.012345679,2013,ind27_ind51
ind52,ind27,0.12519685,2013,ind27_ind52
ind53,ind27,0.253333333,2013,ind27_ind53
ind56,ind27,0.007207207,2013,ind27_ind56
ind58,ind27,0,2013,ind27_ind58
ind59,ind27,0,2013,ind27_ind59
ind60,ind27,0.076689446,2013,ind27_ind60
ind61,ind27,0.078651685,2013,ind27_ind61
ind64,ind27,0.069316081,2013,ind27_ind64
ind65,ind27,0.146013449,2013,ind27_ind65
ind66,ind27,0.12701909,2013,ind27_ind66
ind68,ind27,0.006238859,2013,ind27_ind68
ind69,ind27,0.032635983,2013,ind27_ind69
ind70,ind27,0.028362306,2013,ind27_ind70
ind72,ind27,0.155015198,2013,ind27_ind72
ind74,ind27,0.048679868,2013,ind27_ind74
ind75,ind27,0,2013,ind27_ind75
ind76,ind27,0.019392917,2013,ind27_ind76
ind78,ind27,0.422969188,2013,ind27_ind78
ind79,ind27,0.000883392,2013,ind27_ind79
ind80,ind27,0,2013,ind27_ind80
ind81,ind27,0.020356234,2013,ind27_ind81
ind83,ind27,0.009380863,2013,ind27_ind83
ind84,ind27,0,2013,ind27_ind84
ind85,ind27,0.046345811,2013,ind27_ind85
ind86,ind27,0.004677268,2013,ind27_ind86
ind87,ind27,0.067869416,2013,ind27_ind87
ind88,ind27,0.222070845,2013,ind27_ind88
ind89,ind27,0.042611061,2013,ind27_ind89
ind90,ind27,0.02677747,2013,ind27_ind90
ind93,ind27,0,2013,ind27_ind93
ind94,ind27,0.044142615,2013,ind27_ind94
ind95,ind27,0.005747126,2013,ind27_ind95
ind98,ind27,0.046753247,2013,ind27_ind98
ind100,ind27,0.001784121,2013,ind100_ind27
ind101,ind27,0,2013,ind101_ind27
ind104,ind27,0.044658494,2013,ind104_ind27
ind105,ind27,0.085158151,2013,ind105_ind27
ind107,ind27,0.034416826,2013,ind107_ind27
ind2,ind88,0.008130081,2013,ind2_ind88
ind3,ind88,0.005688282,2013,ind3_ind88
ind4,ind88,0.052783109,2013,ind4_ind88
ind6,ind88,0.01635514,2013,ind6_ind88
ind7,ind88,0.174880763,2013,ind7_ind88
ind10,ind88,0.1094196,2013,ind10_ind88
ind11,ind88,0,2013,ind11_ind88
ind12,ind88,0.162011173,2013,ind12_ind88
ind13,ind88,0.170212766,2013,ind13_ind88
ind15,ind88,0.015281757,2013,ind15_ind88
ind16,ind88,0.151873767,2013,ind16_ind88
ind17,ind88,0.251201098,2013,ind17_ind88
ind18,ind88,0.164983165,2013,ind18_ind88
ind20,ind88,0.026213592,2013,ind20_ind88
ind21,ind88,0.219314079,2013,ind21_ind88
ind22,ind88,0.037717602,2013,ind22_ind88
ind23,ind88,0.212735166,2013,ind23_ind88
ind25,ind88,0.257142857,2013,ind25_ind88
ind28,ind88,0.183139535,2013,ind28_ind88
ind29,ind88,0.213569776,2013,ind29_ind88
ind30,ind88,0,2013,ind30_ind88
ind31,ind88,0.236130868,2013,ind31_ind88
ind32,ind88,0,2013,ind32_ind88
ind33,ind88,0,2013,ind33_ind88
ind36,ind88,0.162376238,2013,ind36_ind88
ind37,ind88,0.306799337,2013,ind37_ind88
ind39,ind88,0.106988783,2013,ind39_ind88
ind41,ind88,0.003683241,2013,ind41_ind88
ind42,ind88,0.256666667,2013,ind42_ind88
ind43,ind88,0.172596518,2013,ind43_ind88
ind44,ind88,0.135469774,2013,ind44_ind88
ind45,ind88,0.155436447,2013,ind45_ind88
ind46,ind88,0.028888889,2013,ind46_ind88
ind47,ind88,0.039330544,2013,ind47_ind88
ind48,ind88,0.081845238,2013,ind48_ind88
ind49,ind88,0,2013,ind49_ind88
ind50,ind88,0.21693492,2013,ind50_ind88
ind51,ind88,0.007769145,2013,ind51_ind88
ind52,ind88,0.215746421,2013,ind52_ind88
ind53,ind88,0.221126761,2013,ind53_ind88
ind56,ind88,0,2013,ind56_ind88
ind58,ind88,0,2013,ind58_ind88
ind59,ind88,0,2013,ind59_ind88
ind60,ind88,0.003407155,2013,ind60_ind88
ind61,ind88,0.184600197,2013,ind61_ind88
ind64,ind88,0.056451613,2013,ind64_ind88
ind65,ind88,0.029157667,2013,ind65_ind88
ind66,ind88,0.023715415,2013,ind66_ind88
ind68,ind88,0,2013,ind68_ind88
ind69,ind88,0.009137056,2013,ind69_ind88
ind70,ind88,0.014925373,2013,ind70_ind88
ind72,ind88,0.114982578,2013,ind72_ind88
ind74,ind88,0.115800866,2013,ind74_ind88
ind75,ind88,0,2013,ind75_ind88
ind76,ind88,0.076666667,2013,ind76_ind88
ind78,ind88,0.252271139,2013,ind78_ind88
ind79,ind88,0,2013,ind79_ind88
ind80,ind88,0,2013,ind80_ind88
ind81,ind88,0,2013,ind81_ind88
ind83,ind88,0.012106538,2013,ind83_ind88
ind84,ind88,0.041262136,2013,ind84_ind88
ind85,ind88,0.063781321,2013,ind85_ind88
ind86,ind88,0,2013,ind86_ind88
ind87,ind88,0.134615385,2013,ind87_ind88
ind89,ind88,0.025930101,2013,ind88_ind89
ind90,ind88,0,2013,ind88_ind90
ind93,ind88,0,2013,ind88_ind93
ind94,ind88,0.11738149,2013,ind88_ind94
ind95,ind88,0.009975062,2013,ind88_ind95
ind98,ind88,0.004145078,2013,ind88_ind98
ind100,ind88,0,2013,ind100_ind88
ind101,ind88,0,2013,ind101_ind88
ind104,ind88,0.096662831,2013,ind104_ind88
ind105,ind88,0.109090909,2013,ind105_ind88
ind107,ind88,0.049875312,2013,ind107_ind88
ind2,ind20,0.059957173,2013,ind2_ind20
ind3,ind20,0.010443864,2013,ind20_ind3
ind4,ind20,0.132075472,2013,ind20_ind4
ind6,ind20,0.03038674,2013,ind20_ind6
ind7,ind20,0.075657895,2013,ind20_ind7
ind10,ind20,0.043681747,2013,ind10_ind20
ind11,ind20,0,2013,ind11_ind20
ind12,ind20,0.035862069,2013,ind12_ind20
ind13,ind20,0.057815846,2013,ind13_ind20
ind15,ind20,0.01981982,2013,ind15_ind20
ind16,ind20,0.032307692,2013,ind16_ind20
ind17,ind20,0.054892601,2013,ind17_ind20
ind18,ind20,0.034395973,2013,ind18_ind20
ind21,ind20,0.027677497,2013,ind20_ind21
ind22,ind20,0.608938547,2013,ind20_ind22
ind23,ind20,0.054561717,2013,ind20_ind23
