Year,Dyad,SRI observed,SRI expected,Home range overlap
2018,Ind15_Ind18,0.236482796,0.030401504,0.926704662
2018,Ind1_Ind17,0.040298507,0.063298141,0.793626692
2018,Ind17_Ind5,0.028469751,0.029750141,0.792315407
2018,Ind6_Ind17,0.032129902,0.056598588,0.778024334
2018,Ind3_Ind17,0.047437011,0.054126484,0.787689695
2018,Ind17_Ind9,0.031920649,0.091056902,0.781226832
2018,Ind17_Ind7,0.032860602,0.089056569,0.78381664
2018,Ind2_Ind17,0.032846715,0.115880333,0.795992044
2018,Ind17_Ind4,0.033781329,0.08254609,0.785457938
2018,Ind8_Ind17,0.033811017,0.082684276,0.781189536
2018,Ind24_Ind17,0.198555957,0.054515372,0.882831869
2018,Ind25_Ind17,0.212064965,0.084853128,0.876449427
2018,Ind30_Ind17,0.168222063,0.071774006,0.881490262
2018,Ind27_Ind17,0.196083916,0.086876205,0.875270761
2018,Ind34_Ind17,0.119803695,0.079328829,0.840278577
2018,Ind17_Ind22,0.016691958,0.074836927,0.724965105
2018,Ind17_Ind31,0.137292162,0.086480143,0.855892585
2018,Ind17_Ind26,0.126404494,0.07495139,0.84079495
2018,Ind17_Ind28,0.16735287,0.064277425,0.866852672
2018,Ind17_Ind29,0.17051679,0.06736468,0.87716124
2018,Ind17_Ind13,0.122080089,0.060369589,0.865262292
2018,Ind17_Ind20,0.381205002,0.072956451,0.963964329
2018,Ind11_Ind17,0.443281567,0.059845204,0.974083363
2018,Ind10_Ind17,0.440893577,0.068079075,0.964712062
2018,Ind15_Ind17,0.257470323,0.054406194,0.942779802
2018,Ind18_Ind17,0.302970297,0.053620971,0.959772794
2018,Ind1_Ind21,0.012483574,0.057789934,0.83623066
2018,Ind5_Ind21,0.009826325,0.035708938,0.838246651
2018,Ind6_Ind21,0.007688723,0.032928425,0.826179486
2018,Ind3_Ind21,0.015306122,0.031992978,0.836304159
2018,Ind9_Ind21,0.007920792,0.066665123,0.831605231
2018,Ind21_Ind7,0.01028518,0.065132757,0.837840549
2018,Ind2_Ind21,0.01165938,0.14112748,0.839928188
2018,Ind4_Ind21,0.011764706,0.134791509,0.831524344
2018,Ind8_Ind21,0.011592226,0.049929324,0.833128739
2018,Ind24_Ind21,0.043871866,0.034075818,0.897673481
2018,Ind25_Ind21,0.048401291,0.074384474,0.899137384
2018,Ind30_Ind21,0.03689445,0.035533871,0.888721916
2018,Ind27_Ind21,0.043720191,0.070632037,0.899516707
2018,Ind34_Ind21,0.023886082,0.073593893,0.867684317
2018,Ind22_Ind21,0.00684262,0.06929556,0.71286583
2018,Ind31_Ind21,0.037355372,0.067295493,0.881062002
2018,Ind26_Ind21,0.046474359,0.076185493,0.877996805
2018,Ind28_Ind21,0.038322961,0.049828211,0.892906577
2018,Ind21_Ind29,0.043797954,0.05524248,0.888409852
2018,Ind13_Ind21,0.038763066,0.036046775,0.893887451
2018,Ind20_Ind21,0.115148127,0.051922587,0.901656403
2018,Ind11_Ind21,0.105728728,0.033443865,0.912199365
2018,Ind10_Ind21,0.097105167,0.035042111,0.917890145
2018,Ind15_Ind21,0.124110672,0.051461921,0.888921828
2018,Ind18_Ind21,0.105121294,0.033047907,0.908390162
2018,Ind17_Ind21,0.100719424,0.068854697,0.913584381
2018,Ind1_Ind16,0.036001462,0.074562754,0.824972076
2018,Ind16_Ind5,0.025520736,0.046843104,0.825798851
2018,Ind6_Ind16,0.027745886,0.031834709,0.813005671
2018,Ind16_Ind3,0.040475734,0.039642441,0.82388532
2018,Ind16_Ind9,0.024829796,0.080777494,0.815584334
2018,Ind16_Ind7,0.027565084,0.083537284,0.819468654
2018,Ind2_Ind16,0.027671424,0.051481591,0.829408901
2018,Ind16_Ind4,0.029959514,0.23047851,0.823109682
2018,Ind16_Ind8,0.029502309,0.064293338,0.816563452
2018,Ind24_Ind16,0.144960362,0.044266621,0.887994718
2018,Ind25_Ind16,0.148111332,0.105773407,0.885032401
2018,Ind30_Ind16,0.128759894,0.05551195,0.880967842
2018,Ind16_Ind27,0.139311201,0.051577023,0.888439949
2018,Ind16_Ind34,0.092030677,0.106390695,0.845843063
2018,Ind16_Ind22,0.028741328,0.10330124,0.709640947
2018,Ind16_Ind31,0.106585559,0.079631363,0.859874448
2018,Ind16_Ind26,0.113787991,0.113770804,0.851612199
2018,Ind16_Ind28,0.119490175,0.062269058,0.873402386
2018,Ind16_Ind29,0.135669125,0.063883902,0.884649872
2018,Ind16_Ind13,0.107131333,0.054253849,0.870523074
2018,Ind16_Ind20,0.32968955,0.065534148,0.942931087
2018,Ind11_Ind16,0.334423846,0.051160527,0.956541604
2018,Ind16_Ind10,0.322422259,0.041381559,0.965028355
2018,Ind15_Ind16,0.240824535,0.054267586,0.931756525
2018,Ind18_Ind16,0.539255014,0.032309477,0.957962766
2018,Ind16_Ind17,0.31402783,0.053769673,0.956055623
2018,Ind16_Ind21,0.11151296,0.095306938,0.922307325
2018,Ind1_Ind32,0.053464357,0.073983729,0.804216492
2018,Ind5_Ind32,0.038866259,0.05152809,0.812785213
2018,Ind6_Ind32,0.032727896,0.037885337,0.796822298
2018,Ind3_Ind32,0.05757523,0.047945976,0.818045002
2018,Ind32_Ind9,0.043368269,0.083700341,0.814203019
2018,Ind32_Ind7,0.046560111,0.090361879,0.812604948
2018,Ind2_Ind32,0.046077806,0.062548424,0.810387616
2018,Ind4_Ind32,0.048175182,0.174309183,0.805196009
2018,Ind8_Ind32,0.048506625,0.080691072,0.814560153
2018,Ind24_Ind32,0.277868407,0.046427744,0.947291173
2018,Ind25_Ind32,0.297270716,0.127437029,0.955622063
2018,Ind30_Ind32,0.323142934,0.063655294,0.948441275
2018,Ind27_Ind32,0.268464244,0.066356638,0.941698332
2018,Ind34_Ind32,0.26888315,0.087135499,0.94110527
2018,Ind22_Ind32,0.130326851,0.115364805,0.760934704
2018,Ind31_Ind32,0.305285868,0.076099969,0.960905846
2018,Ind32_Ind26,0.228935885,0.123850095,0.931342016
2018,Ind32_Ind28,0.347345133,0.07209261,0.958206754
2018,Ind32_Ind29,0.291807542,0.056146953,0.950630699
2018,Ind13_Ind32,0.496521421,0.060324313,0.971829343
2018,Ind20_Ind32,0.116243961,0.071168316,0.851097842
2018,Ind11_Ind32,0.155715812,0.053059134,0.858034772
2018,Ind10_Ind32,0.17312016,0.045746899,0.870489455
2018,Ind15_Ind32,0.092689752,0.070423023,0.84136159
2018,Ind18_Ind32,0.098980598,0.037308479,0.837282941
2018,Ind17_Ind32,0.135741653,0.07895484,0.851644905
2018,Ind32_Ind21,0.045150502,0.054587308,0.881538495
2018,Ind16_Ind32,0.113343799,0.161323302,0.857019599
2018,Ind1_Ind12,0.054780538,0.065325061,0.833264041
2018,Ind12_Ind5,0.039889005,0.039121562,0.832522774
2018,Ind6_Ind12,0.039267477,0.042571919,0.818779235
2018,Ind3_Ind12,0.066630844,0.050376633,0.827986363
2018,Ind12_Ind9,0.048051948,0.07626033,0.822426278
2018,Ind12_Ind7,0.038739215,0.082451718,0.825757576
2018,Ind2_Ind12,0.041592491,0.091113087,0.835135293
2018,Ind4_Ind12,0.044423792,0.088987858,0.825103521
2018,Ind8_Ind12,0.049907579,0.085280165,0.818289839
2018,Ind24_Ind12,0.20426428,0.043953572,0.911806773
2018,Ind25_Ind12,0.229062276,0.070616159,0.912733103
2018,Ind30_Ind12,0.198355345,0.069534259,0.9120462
2018,Ind27_Ind12,0.20880069,0.079383281,0.915549901
2018,Ind34_Ind12,0.122713864,0.071263243,0.863853875
2018,Ind22_Ind12,0.034934498,0.070710422,0.728673113
2018,Ind31_Ind12,0.166213208,0.085645859,0.888447972
2018,Ind12_Ind26,0.12899106,0.069779949,0.876507987
2018,Ind12_Ind28,0.202076475,0.064685031,0.901199457
2018,Ind12_Ind29,0.2,0.055708703,0.911861836
2018,Ind12_Ind13,0.125248509,0.052685366,0.893217893
2018,Ind20_Ind12,0.30032763,0.057378569,0.9246579
2018,Ind11_Ind12,0.360751295,0.056765816,0.946409823
2018,Ind10_Ind12,0.390629754,0.05772442,0.953701203
2018,Ind15_Ind12,0.202004008,0.049965752,0.907021935
2018,Ind18_Ind12,0.224590788,0.055060594,0.933043092
2018,Ind17_Ind12,0.335877863,0.074259253,0.942245899
2018,Ind12_Ind21,0.084474886,0.080824309,0.918201
2018,Ind16_Ind12,0.259572901,0.068504017,0.951874189
2018,Ind12_Ind32,0.141057935,0.074210269,0.881490339
2018,Ind1_Ind33,0.041567291,0.063033551,0.789631734
2018,Ind5_Ind33,0.031233642,0.024704174,0.784784182
2018,Ind6_Ind33,0.032120674,0.068095413,0.769445226
2018,Ind3_Ind33,0.054437657,0.073539482,0.784624555
2018,Ind9_Ind33,0.036326379,0.08597018,0.777494171
2018,Ind7_Ind33,0.036370119,0.093050347,0.779785688
2018,Ind2_Ind33,0.039109802,0.069231179,0.789919084
2018,Ind4_Ind33,0.042781757,0.10183181,0.780803637
2018,Ind8_Ind33,0.045252052,0.085877487,0.769725544
2018,Ind24_Ind33,0.29254247,0.075633127,0.950605386
2018,Ind25_Ind33,0.299051039,0.125543915,0.937262508
2018,Ind30_Ind33,0.305778269,0.057390469,0.940899953
2018,Ind27_Ind33,0.268330253,0.074235712,0.911750784
2018,Ind34_Ind33,0.180952381,0.063800831,0.887792141
2018,Ind22_Ind33,0.139692586,0.117405609,0.799873111
2018,Ind31_Ind33,0.262684124,0.047225092,0.912339477
2018,Ind26_Ind33,0.244139921,0.128768001,0.913992423
2018,Ind28_Ind33,0.271759891,0.064736822,0.918731787
2018,Ind29_Ind33,0.261538462,0.107766368,0.927939731
2018,Ind13_Ind33,0.22697056,0.046179969,0.922235876
2018,Ind20_Ind33,0.138099902,0.085012267,0.905313494
2018,Ind11_Ind33,0.190972222,0.059100594,0.911908973
2018,Ind10_Ind33,0.213474026,0.032076832,0.910164464
2018,Ind15_Ind33,0.106342575,0.083618636,0.88512583
2018,Ind18_Ind33,0.111860795,0.037971543,0.888643711
2018,Ind17_Ind33,0.164695446,0.04817418,0.90048907
2018,Ind21_Ind33,0.052897884,0.064162661,0.891128869
2018,Ind16_Ind33,0.127832262,0.078989815,0.899382654
2018,Ind32_Ind33,0.246797876,0.063543276,0.90649448
2018,Ind12_Ind33,0.171160254,0.059568937,0.917086552
2018,Ind1_Ind35,0.037338262,0.075103191,0.81241722
2018,Ind35_Ind5,0.023273415,0.016419327,0.819938215
2018,Ind6_Ind35,0.027256911,0.159584933,0.805003052
2018,Ind3_Ind35,0.040317891,0.182895202,0.826201556
2018,Ind35_Ind9,0.027197077,0.127215473,0.819903308
2018,Ind35_Ind7,0.02966266,0.147664525,0.817155621
2018,Ind2_Ind35,0.025964912,0.035512131,0.818298338
2018,Ind35_Ind4,0.034972228,0.058796221,0.814372296
2018,Ind8_Ind35,0.037775446,0.162905299,0.818960991
2018,Ind24_Ind35,0.203077852,0.180919814,0.93750302
2018,Ind25_Ind35,0.215503463,0.073362618,0.936954331
2018,Ind30_Ind35,0.238193018,0.13271319,0.947446113
2018,Ind27_Ind35,0.201395813,0.086056547,0.925262293
2018,Ind34_Ind35,0.304418322,0.091040192,0.95502075
2018,Ind35_Ind22,0.061514196,0.06369944,0.740181369
2018,Ind35_Ind31,0.251364463,0.110311436,0.952251242
2018,Ind35_Ind26,0.154267815,0.06680103,0.918378247
2018,Ind35_Ind28,0.266057839,0.144210723,0.959124215
2018,Ind35_Ind29,0.233758701,0.10848212,0.943927524
2018,Ind35_Ind13,0.171527778,0.178372958,0.945616364
2018,Ind35_Ind20,0.08588064,0.098334445,0.848934089
2018,Ind11_Ind35,0.130788486,0.121852986,0.859441123
2018,Ind35_Ind10,0.141915138,0.08989718,0.87813229
2018,Ind15_Ind35,0.082136445,0.037184466,0.860569034
2018,Ind18_Ind35,0.083676834,0.078794683,0.841563072
2018,Ind35_Ind17,0.109067441,0.062943231,0.860788091
2018,Ind35_Ind21,0.028785262,0.036602877,0.870536933
2018,Ind16_Ind35,0.087941628,0.043329363,0.863467998
2018,Ind35_Ind32,0.196502058,0.059488398,0.952151941
2018,Ind35_Ind12,0.129237999,0.053707551,0.8866052
2018,Ind35_Ind33,0.172389127,0.054953108,0.905660076
2018,Ind1_Ind23,0.005994212,0.081735881,0.533864573
2018,Ind5_Ind23,0.009088942,0.014765863,0.541561114
2018,Ind6_Ind23,0.006831203,0.133401057,0.520153376
2018,Ind3_Ind23,0.018734847,0.116441448,0.538699885
2018,Ind9_Ind23,0.006764637,0.166838112,0.528302392
2018,Ind7_Ind23,0.004620462,0.154831786,0.525226642
2018,Ind2_Ind23,0.015320334,0.081244519,0.543915727
2018,Ind4_Ind23,0.01371807,0.065367656,0.530120168
2018,Ind8_Ind23,0.016782774,0.144466869,0.53863777
2018,Ind24_Ind23,0.107618722,0.137853659,0.745085608
2018,Ind25_Ind23,0.133947134,0.109909547,0.73694077
2018,Ind30_Ind23,0.122014203,0.120767675,0.72526597
2018,Ind27_Ind23,0.114130435,0.113730795,0.721471605
2018,Ind34_Ind23,0.041701769,0.110230471,0.651916821
2018,Ind22_Ind23,0.277833501,0.072513499,0.865792327
2018,Ind31_Ind23,0.100195185,0.11917326,0.715699135
2018,Ind26_Ind23,0.177445216,0.080997363,0.738587732
2018,Ind28_Ind23,0.075953356,0.106016235,0.713176737
2018,Ind29_Ind23,0.129748873,0.139748232,0.741929878
2018,Ind13_Ind23,0.123984609,0.138030355,0.731335445
2018,Ind20_Ind23,0.038979118,0.138254813,0.739887689
2018,Ind11_Ind23,0.059453471,0.12672069,0.731796484
2018,Ind10_Ind23,0.06970598,0.116038277,0.712464785
2018,Ind15_Ind23,0.045169385,0.047694527,0.695483473
2018,Ind18_Ind23,0.054280918,0.073021771,0.726352942
2018,Ind17_Ind23,0.046656299,0.079518766,0.729606358
2018,Ind21_Ind23,0.004821601,0.058143642,0.679881303
2018,Ind16_Ind23,0.052419355,0.049887803,0.700265046
2018,Ind32_Ind23,0.117263844,0.042363065,0.718012621
2018,Ind12_Ind23,0.063337393,0.058911698,0.716545662
2018,Ind23_Ind33,0.142019838,0.056309939,0.76028449
2018,Ind35_Ind23,0.051786639,0.119783833,0.690401652
2018,Ind1_Ind14,0.021315102,0.084999983,0.864255595
2018,Ind14_Ind5,0.013724267,0.030056659,0.866730297
2018,Ind6_Ind14,0.014643463,0.083539803,0.851545657
2018,Ind3_Ind14,0.026762957,0.078057765,0.866421749
2018,Ind14_Ind9,0.016157989,0.135288654,0.859976816
2018,Ind14_Ind7,0.015947268,0.125802666,0.859727559
2018,Ind2_Ind14,0.016641163,0.08638335,0.866730297
2018,Ind14_Ind4,0.020880617,0.14418148,0.856912437
2018,Ind8_Ind14,0.023624402,0.101980605,0.860523216
2018,Ind24_Ind14,0.111683296,0.092158567,0.892344152
2018,Ind25_Ind14,0.10805609,0.141089272,0.909809896
2018,Ind30_Ind14,0.099582588,0.082220962,0.892420538
2018,Ind27_Ind14,0.119505993,0.09537512,0.920180792
2018,Ind34_Ind14,0.057919622,0.113754188,0.858426419
2018,Ind14_Ind22,0.027662517,0.104562664,0.685146179
2018,Ind14_Ind31,0.09373098,0.097351276,0.891459545
2018,Ind14_Ind26,0.110344828,0.117226292,0.885628227
2018,Ind14_Ind28,0.103805175,0.093620734,0.900994844
2018,Ind14_Ind29,0.112406577,0.106487064,0.910967716
2018,Ind14_Ind13,0.084765178,0.100425062,0.890066949
2018,Ind20_Ind14,0.212765957,0.116367338,0.879205432
2018,Ind11_Ind14,0.241337631,0.083227904,0.894464003
2018,Ind10_Ind14,0.212227688,0.085117306,0.910890826
2018,Ind15_Ind14,0.150735294,0.069094396,0.862081461
2018,Ind18_Ind14,0.185520362,0.049531456,0.883430716
2018,Ind17_Ind14,0.209496043,0.0780622,0.88866414
2018,Ind14_Ind21,0.12972973,0.08124797,0.928820787
2018,Ind16_Ind14,0.213080169,0.125858576,0.910890826
2018,Ind14_Ind32,0.097660602,0.107981187,0.887076115
2018,Ind14_Ind12,0.180567139,0.076145291,0.930711332
2018,Ind14_Ind33,0.091885442,0.074966311,0.877562135
2018,Ind35_Ind14,0.073719483,0.083091224,0.883645028
2018,Ind14_Ind23,0.052705552,0.10203078,0.669831628
2018,Ind1_Ind37,0.125462862,0.076817949,0.819893963
2018,Ind37_Ind5,0.12769825,0.026085575,0.821102105
2018,Ind6_Ind37,0.133643772,0.055925225,0.825884339
2018,Ind3_Ind37,0.12528578,0.058383897,0.830847169
2018,Ind37_Ind9,0.129434793,0.10661984,0.83780112
2018,Ind37_Ind7,0.143058492,0.106287438,0.83240659
2018,Ind2_Ind37,0.130807869,0.061049513,0.817764291
2018,Ind4_Ind37,0.139662028,0.155234928,0.823641524
2018,Ind8_Ind37,0.132215414,0.091312842,0.836364865
2018,Ind24_Ind37,0.026369168,0.067855372,0.699859073
2018,Ind25_Ind37,0.033115906,0.145838515,0.728502581
2018,Ind30_Ind37,0.027482993,0.069885567,0.701592803
2018,Ind27_Ind37,0.031565246,0.074141548,0.76576867
2018,Ind34_Ind37,0.031622024,0.094698216,0.735789866
2018,Ind22_Ind37,0.000635728,0.123619656,0.412922177
2018,Ind31_Ind37,0.029354207,0.066402555,0.753508685
2018,Ind37_Ind26,0.02121583,0.132961473,0.712449621
2018,Ind37_Ind28,0.028523955,0.076015615,0.741711146
2018,Ind37_Ind29,0.033089232,0.094543677,0.733039907
2018,Ind37_Ind13,0.027719298,0.068745507,0.726596902
2018,Ind20_Ind37,0.0103462,0.105961788,0.648168059
2018,Ind11_Ind37,0.016356639,0.073949213,0.66103408
2018,Ind10_Ind37,0.016666667,0.044916373,0.68678538
2018,Ind15_Ind37,0.006141249,0.073869691,0.663193031
2018,Ind18_Ind37,0.007380074,0.037421642,0.652766098
2018,Ind17_Ind37,0.011494253,0.061369637,0.656919138
2018,Ind37_Ind21,0.012830189,0.057114381,0.726500985
2018,Ind16_Ind37,0.010579771,0.127145976,0.692048103
2018,Ind37_Ind32,0.031864407,0.141828997,0.74904514
2018,Ind37_Ind12,0.020986359,0.047120755,0.699185374
2018,Ind37_Ind33,0.02570601,0.099306274,0.665170523
2018,Ind35_Ind37,0.026872247,0.068143695,0.74131174
2018,Ind37_Ind23,0.000630915,0.070595589,0.391651066
2018,Ind14_Ind37,0.013528749,0.101400996,0.751938583
2018,Ind1_Ind36,0.08003518,0.082985994,0.810386675
2018,Ind5_Ind36,0.083793738,0.030574609,0.815976819
2018,Ind6_Ind36,0.083098592,0.08227853,0.821406334
2018,Ind3_Ind36,0.083584862,0.096205591,0.825377162
2018,Ind36_Ind9,0.097106918,0.117785559,0.831969199
2018,Ind36_Ind7,0.09995229,0.129344368,0.824883758
2018,Ind2_Ind36,0.081967213,0.045274809,0.809880941
2018,Ind4_Ind36,0.078436255,0.087991862,0.818088826
2018,Ind8_Ind36,0.08750835,0.134543481,0.83349027
2018,Ind24_Ind36,0.032673578,0.092301453,0.699778176
2018,Ind25_Ind36,0.048873201,0.071856175,0.729185313
2018,Ind30_Ind36,0.039870053,0.120109756,0.701639263
2018,Ind27_Ind36,0.041443373,0.087421987,0.762546953
2018,Ind34_Ind36,0.036640593,0.105506383,0.73219473
2018,Ind22_Ind36,0,0.057063719,0.393168946
2018,Ind31_Ind36,0.040692378,0.13108449,0.75170068
2018,Ind26_Ind36,0.031665902,0.067113811,0.716997889
2018,Ind36_Ind28,0.04186747,0.102637503,0.74138895
2018,Ind36_Ind29,0.043146463,0.082760276,0.733472123
2018,Ind13_Ind36,0.038446602,0.111185929,0.727264842
2018,Ind20_Ind36,0.021923937,0.085239084,0.648584171
2018,Ind11_Ind36,0.033333333,0.108462825,0.659140044
2018,Ind10_Ind36,0.031741043,0.099305613,0.683303161
2018,Ind15_Ind36,0.027627628,0.039146685,0.664522806
2018,Ind18_Ind36,0.022257552,0.078975095,0.652197121
2018,Ind17_Ind36,0.025477707,0.074908996,0.654828344
2018,Ind36_Ind21,0.025471698,0.054854178,0.719740116
2018,Ind16_Ind36,0.027951807,0.077134944,0.687870695
2018,Ind32_Ind36,0.040283476,0.087776373,0.74780844
2018,Ind12_Ind36,0.031358885,0.085856514,0.69664903
2018,Ind36_Ind33,0.025457438,0.040311958,0.66484441
2018,Ind35_Ind36,0.024173656,0.102051834,0.734544514
2018,Ind36_Ind23,0,0.099720748,0.379068103
2018,Ind14_Ind36,0.033489618,0.098031847,0.751695752
2018,Ind37_Ind36,0.204579025,0.061419309,0.951974281
2018,Ind1_Ind38,0.026484018,0.054208491,0.6242987
2018,Ind38_Ind5,0.027285783,0.017752514,0.643551336
2018,Ind6_Ind38,0.032972441,0.082480396,0.638458819
2018,Ind3_Ind38,0.031545741,0.075678686,0.658954943
2018,Ind38_Ind9,0.030564263,0.09090537,0.663725409
2018,Ind38_Ind7,0.02894285,0.088559978,0.650673107
2018,Ind2_Ind38,0.028248588,0.064504653,0.633428056
2018,Ind38_Ind4,0.03298153,0.066615079,0.63605482
2018,Ind8_Ind38,0.041437477,0.077906768,0.66305193
2018,Ind24_Ind38,0.017724211,0.084572389,0.600695319
2018,Ind25_Ind38,0.017714792,0.137916327,0.627294781
2018,Ind30_Ind38,0.018700787,0.052491312,0.593707138
2018,Ind27_Ind38,0.023760754,0.07416377,0.652837771
2018,Ind34_Ind38,0.020883924,0.052471758,0.639715846
2018,Ind38_Ind22,0,0.111835808,0.22245972
2018,Ind38_Ind31,0.022063815,0.032451424,0.645509559
2018,Ind38_Ind26,0.021181717,0.126755153,0.646632859
2018,Ind38_Ind28,0.019772118,0.055916771,0.637993501
2018,Ind38_Ind29,0.024820379,0.116091487,0.63087313
2018,Ind38_Ind13,0.018953069,0.046783856,0.631921474
2018,Ind20_Ind38,0.002145923,0.097069888,0.441032299
2018,Ind11_Ind38,0.005636071,0.058381646,0.459030708
2018,Ind10_Ind38,0.006318006,0.040012552,0.500253585
2018,Ind15_Ind38,0.004654771,0.086844777,0.454578648
2018,Ind18_Ind38,0.000661376,0.032224511,0.431398438
2018,Ind17_Ind38,0.004761905,0.05034451,0.451649086
2018,Ind38_Ind21,0.004491018,0.034479993,0.570842602
2018,Ind16_Ind38,0.0046811,0.050106658,0.510675534
2018,Ind38_Ind32,0.023285899,0.065146035,0.642888881
2018,Ind38_Ind12,0.007619901,0.037943899,0.546441476
2018,Ind38_Ind33,0.013595874,0.147859439,0.542250107
2018,Ind35_Ind38,0.015911873,0.053645509,0.648293127
2018,Ind38_Ind23,0,0.063362723,0.126982391
2018,Ind14_Ind38,0.00625,0.064262492,0.613639752
2018,Ind38_Ind37,0.139774859,0.097693813,0.699029126
2018,Ind38_Ind36,0.087202718,0.029281258,0.690702026
2018,Ind1_Ind41,0.012155213,0.069587385,0.624597472
2018,Ind5_Ind41,0.012018641,0.014988138,0.633390102
2018,Ind6_Ind41,0.01510574,0.165129932,0.626547719
2018,Ind3_Ind41,0.014906832,0.186263197,0.645930238
2018,Ind9_Ind41,0.012322529,0.118445645,0.653983247
2018,Ind41_Ind7,0.011295181,0.136713849,0.640077907
2018,Ind2_Ind41,0.013090748,0.034193548,0.626846816
2018,Ind4_Ind41,0.015163823,0.039498665,0.623146192
2018,Ind8_Ind41,0.015186029,0.156638848,0.64627208
2018,Ind24_Ind41,0.006324405,0.183128258,0.589454347
2018,Ind25_Ind41,0.006441718,0.058968574,0.618253067
2018,Ind30_Ind41,0.009618688,0.12535601,0.60710178
2018,Ind27_Ind41,0.008646779,0.08595106,0.642811146
2018,Ind34_Ind41,0.004149378,0.078762571,0.628168901
2018,Ind22_Ind41,0,0.050201012,0.24226169
2018,Ind31_Ind41,0.009223129,0.105307803,0.643411749
2018,Ind26_Ind41,0.009085403,0.050549452,0.633743786
2018,Ind41_Ind28,0.006648006,0.144619715,0.63205309
2018,Ind41_Ind29,0.011916922,0.100239873,0.624895795
2018,Ind13_Ind41,0.00965251,0.183015412,0.621902493
2018,Ind20_Ind41,0.001765745,0.090938663,0.463397289
2018,Ind11_Ind41,0.000858369,0.117354246,0.477255118
2018,Ind10_Ind41,0.001854599,0.093086513,0.516205926
2018,Ind15_Ind41,0.001774623,0.031197328,0.47256366
2018,Ind18_Ind41,0,0.078733888,0.448271418
2018,Ind17_Ind41,0.002325581,0.05583986,0.470582166
2018,Ind41_Ind21,0.001984127,0.036847078,0.572573949
2018,Ind16_Ind41,0.001937984,0.029990986,0.514854602
2018,Ind32_Ind41,0.00546697,0.039149044,0.631493485
2018,Ind12_Ind41,0.001924928,0.057860298,0.550294771
2018,Ind41_Ind33,0.004529441,0.044346163,0.554467325
2018,Ind35_Ind41,0.006738544,0.183615825,0.633106361
2018,Ind41_Ind23,0,0.117993222,0.141472334
2018,Ind14_Ind41,0,0.077552565,0.614819175
2018,Ind37_Ind41,0.051102204,0.043126077,0.722478401
2018,Ind36_Ind41,0.046113307,0.104849302,0.712611934
2018,Ind38_Ind41,0.26,0.036758754,0.894437538
2018,Ind39_Ind1,0.014107308,0.077147894,0.626548346
2018,Ind39_Ind5,0.015792031,0.01442147,0.640703007
2018,Ind39_Ind6,0.017679283,0.121868129,0.63591001
2018,Ind39_Ind3,0.018951514,0.100422805,0.65277667
2018,Ind39_Ind9,0.017245954,0.15837861,0.658729529
2018,Ind39_Ind7,0.014910537,0.143060965,0.644870633
2018,Ind39_Ind2,0.015158172,0.077159643,0.630910603
2018,Ind39_Ind4,0.020660048,0.069443112,0.627995681
2018,Ind39_Ind8,0.022097378,0.1279009,0.657448336
2018,Ind39_Ind24,0.00729927,0.123982832,0.586070987
2018,Ind39_Ind25,0.007246377,0.12666446,0.619884392
2018,Ind39_Ind30,0.006386555,0.113240926,0.602902712
2018,Ind39_Ind27,0.00716997,0.1077504,0.641569028
2018,Ind39_Ind34,0.005047956,0.10505847,0.630889953
2018,Ind39_Ind22,0,0.089930701,0.236478849
2018,Ind39_Ind31,0.006245663,0.094697295,0.638440648
2018,Ind39_Ind26,0.004084014,0.092830383,0.638951553
2018,Ind39_Ind28,0.007214016,0.08769014,0.629957738
2018,Ind39_Ind29,0.007992008,0.145866153,0.620512195
2018,Ind39_Ind13,0.004209542,0.11254241,0.626513419
2018,Ind39_Ind20,0,0.142064171,0.446480534
2018,Ind39_Ind11,0.000419111,0.119474083,0.463564755
2018,Ind39_Ind10,0.000726216,0.103574809,0.503112132
2018,Ind15_Ind39,0,0.063620291,0.462418187
2018,Ind39_Ind18,0,0.070700638,0.43833547
2018,Ind39_Ind17,0,0.071539796,0.456425689
2018,Ind39_Ind21,0.001788909,0.052517608,0.5684935
2018,Ind39_Ind16,0,0.052570313,0.504553714
2018,Ind39_Ind32,0.005780347,0.033482549,0.633000985
2018,Ind39_Ind12,0.001405811,0.048611489,0.54704483
2018,Ind39_Ind33,0.004407444,0.085419077,0.545400671
2018,Ind39_Ind35,0.005191434,0.098661615,0.636015673
2018,Ind39_Ind23,0,0.148496313,0.140742865
2018,Ind39_Ind14,0.000985222,0.09732637,0.615291124
2018,Ind39_Ind37,0.089832182,0.082341323,0.708737864
2018,Ind39_Ind36,0.065244668,0.07301561,0.69931504
2018,Ind39_Ind38,0.357366771,0.094007762,0.941009643
2018,Ind39_Ind41,0.202702703,0.0904875,0.93864525
2018,Ind1_Ind42,0.012109921,0.094120483,0.644179035
2018,Ind42_Ind5,0.013209393,0.024040551,0.649997202
2018,Ind6_Ind42,0.014790674,0.112445934,0.649385987
2018,Ind3_Ind42,0.015350334,0.115587886,0.660809558
2018,Ind42_Ind9,0.014977267,0.164033326,0.664022794
2018,Ind42_Ind7,0.012009007,0.166269587,0.655621302
2018,Ind2_Ind42,0.012372956,0.078788939,0.64716497
2018,Ind42_Ind4,0.018117902,0.090556927,0.641373001
2018,Ind8_Ind42,0.020485584,0.165209675,0.653179936
2018,Ind24_Ind42,0.005914972,0.122040345,0.616966911
